timestamp,price_eur_mwh,load_mw,biomass_mw,lignite_mw,gas_mw,hard_coal_mw,hydro_mw,nuclear_mw,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,shortwave_radiation,hour,day_of_week,month,is_weekend,price_lag_1h,price_lag_24h,price_lag_168h,load_lag_1h,load_lag_24h,price_rolling_mean_24h,price_rolling_std_24h,load_rolling_mean_24h,renewable_generation_mw,renewable_share,target_price_next_hour
2019-01-08 00:00:00+00:00,20.91,53055.994999999995,4624.675,7195.915,3621.11,2900.125,1522.4625,8958.3,0.1675,3552.1225,33967.1975,37519.32,5.1,91,23.4,100,0.0,0,1,1,0,17.94,47.98,10.07,54874.945,45740.915,49.51416666666666,19.74347947764167,64811.23708333333,43666.62500000001,0.6582040884310598,7.78
2019-01-08 01:00:00+00:00,7.78,52159.625,4616.165,7133.0325,3606.5025,2847.505,1516.5775,8720.7725,0.1675,3463.9625,33938.365,37402.3275,5.3,91,24.8,100,0.0,1,1,1,0,20.91,47.84,-4.08,53055.994999999995,45248.0925,47.845,21.50589969610968,65099.21760416666,43535.2375,0.6611971574828323,14.33
2019-01-08 02:00:00+00:00,14.33,52725.69,4627.885,7139.255,3717.3625,2857.2125,1521.0,8878.8275,0.1675,3473.2075,34212.03,37685.2375,5.4,92,24.9,100,0.0,2,1,1,0,7.78,46.11,-9.91,52159.625,45889.7075,46.520833333333336,22.56945664362361,65384.05020833333,43834.29000000001,0.6598871640157784,18.56
2019-01-08 03:00:00+00:00,18.56,54357.807499999995,4624.0125,7196.8025,3978.79,2981.5725,1503.5775,8971.095,0.16,3129.73,34318.7225,37448.45250000001,5.7,92,23.0,100,0.0,3,1,1,0,14.33,46.08,-7.41,52725.69,47779.7075,45.37416666666667,23.280712471666455,65658.13770833334,43576.20250000001,0.6532726727241075,18.57
2019-01-08 04:00:00+00:00,18.57,57866.5175,4644.535,7703.31,4585.7175,3389.5975,1473.9725,9100.5125,0.1375,2986.1975,34456.8125,37443.01,5.9,93,22.8,43,0.0,4,1,1,0,18.56,47.62,-12.55,54357.807499999995,52078.905,44.16375,23.90566893155717,65899.28822916668,43561.655,0.6374180545243165,35.81
2019-01-08 05:00:00+00:00,35.81,65291.005000000005,4664.5025,8320.3275,5362.57,4644.4675,1464.1625,9116.4375,0.1125,3045.8075,35955.215,39001.0225,5.6,91,24.6,86,0.0,5,1,1,0,18.57,55.77,-17.25,57866.5175,60894.0875,43.33208333333334,23.83142170934009,66082.493125,45129.8,0.6218486949163092,43.87
2019-01-08 06:00:00+00:00,43.87,71702.1175,4704.6525,9773.375,5850.175,5314.245,1461.3175,9135.175,0.2525,2698.8275,36969.155,39667.9825,5.2,90,26.2,97,0.0,6,1,1,0,35.81,68.61,-15.07,65291.005000000005,67412.72,42.30125,23.217643836661967,66261.21802083333,45834.204999999994,0.6038191383093889,46.93
2019-01-08 07:00:00+00:00,46.93,74175.69750000001,4702.1775,10523.795,6162.0825,5624.2675,1461.8225,9141.61,86.9225,2600.755,37789.36,40390.115,5.1,90,28.2,100,0.0,7,1,1,0,43.87,74.15,-4.93,71702.1175,70263.6125,41.16708333333333,22.238399121137633,66424.2215625,46641.0375,0.5972515005145962,43.88
2019-01-08 08:00:00+00:00,43.88,74288.195,4728.5725,10684.8125,6049.145,4999.535,1473.7325,9093.8,728.6275,2885.315,38426.45,41311.765,5.2,88,29.5,100,3.0,8,1,1,0,46.93,74.93,-6.33,74175.69750000001,70567.57,39.873333333333335,21.06080383012517,66579.24760416667,48242.6975,0.6101265157615424,43.85
2019-01-08 09:00:00+00:00,43.85,74932.565,4704.925,10427.87,5985.6025,4678.65,1480.1825,9007.2575,1765.0,3328.4575,38657.27,41985.72749999999,4.8,90,30.6,100,13.0,9,1,1,0,43.88,73.59,-4.93,74288.195,71843.9925,38.634166666666665,19.829675810603256,66707.938125,49935.835,0.6239232942649058,46.74
2019-01-08 10:00:00+00:00,46.74,75549.6875,4686.5325,9983.88,6007.2025,4692.17,1480.5475,9004.1225,2558.865,3388.2675,38750.4725,42138.740000000005,4.9,91,32.2,100,12.0,10,1,1,0,43.85,71.23,0.45,74932.565,72800.72,37.61375,18.675949614992536,66822.4784375,50864.685000000005,0.6314510764839535,43.94
2019-01-08 11:00:00+00:00,43.94,75311.9075,4671.64,9639.855,6032.8125,4805.91,1483.1275,9005.75,2940.0375,3480.9025,39115.7075,42596.61,5.2,91,31.5,100,29.0,11,1,1,0,46.74,68.79,0.12,75549.6875,72660.245,36.57833333333333,17.525792090681605,66932.964375,51691.415,0.6367840121696453,43.21
2019-01-08 12:00:00+00:00,43.21,75100.435,4657.94,9341.3625,6005.9025,4895.9875,1485.8925,9065.085,2602.345,3613.71,38789.775,42403.485,5.4,90,29.4,100,41.0,12,1,1,0,43.94,66.75,-0.02,75311.9075,72577.345,35.5975,16.385423864440988,67038.093125,51149.662500000006,0.6357312200154118,43.81
2019-01-08 13:00:00+00:00,43.81,74318.195,4668.375,9298.635,6117.6175,4930.4075,1500.5325,9076.2575,1675.9575,4199.110000000001,37934.3175,42133.4275,5.9,88,29.0,100,28.0,13,1,1,0,43.21,62.47,0.0,75100.435,72270.63,34.82,15.472126972187091,67123.40833333334,49978.292499999996,0.6294399354871293,45.6
2019-01-08 14:00:00+00:00,45.6,73880.965,4707.8275,9597.225,6153.0125,5063.3175,1505.245,9076.485,597.71,4343.1175,37623.505,41966.6225,5.6,87,28.9,100,34.0,14,1,1,0,43.81,53.25,-0.03,74318.195,72175.045,34.501250000000006,15.151408978103,67194.48833333334,48777.405,0.6200456237011385,35.21
2019-01-08 15:00:00+00:00,35.21,74647.45749999999,4785.76,9719.75,6040.195,5065.3525,1515.1525,9056.6175,46.3975,4208.8475,38087.8,42296.64750000001,5.2,88,27.8,100,13.0,15,1,1,0,45.6,53.26,1.97,73880.965,73226.8475,33.74916666666666,14.618386253847167,67253.68041666666,48643.957500000004,0.6194640817266946,45.64
2019-01-08 16:00:00+00:00,45.64,76573.89,4826.7525000000005,10236.7025,6205.4325,4894.2625,1514.52,9079.17,0.2175,4246.1875,37908.325,42154.5125,4.9,88,27.2,90,0.0,16,1,1,0,35.21,53.42,9.06,74647.45749999999,75474.615,33.425000000000004,14.244700311221814,67299.48354166666,48496.002499999995,0.6145613691376309,45.63
2019-01-08 17:00:00+00:00,45.63,76040.565,4831.105,10294.995,6212.4125,4955.6,1528.2225,9099.4275,0.16,4437.475,37553.1525,41990.627499999995,3.7,87,26.0,100,0.0,17,1,1,0,45.64,47.91,0.07,76573.89,74580.575,33.330000000000005,14.151193527786647,67360.31645833333,48350.115000000005,0.6127050133343809,37.94
2019-01-08 18:00:00+00:00,37.94,74232.385,4811.565,9544.87,6034.0125,4850.2875,1523.105,9087.9525,0.1325,4447.64,37453.9275,41901.5675,2.7,87,23.8,99,0.0,18,1,1,0,45.63,42.05,-4.97,76040.565,72618.27249999999,33.15875,14.065691009934696,67427.57114583334,48236.37,0.6203756056359783,39.53
2019-01-08 19:00:00+00:00,39.53,70275.08,4788.7675,9161.79,5543.5,4798.3475,1514.09,8982.96,0.14,4461.84,37188.3275,41650.1675,2.3,91,23.9,100,0.0,19,1,1,0,37.94,40.96,-6.98,74232.385,69250.485,33.09916666666667,14.034201055826568,67470.26260416667,47953.165,0.627332731443272,35.97
2019-01-08 20:00:00+00:00,35.97,66662.13,4760.452499999999,8267.695,5195.5925,4688.535,1505.3825,8898.18,0.1375,4385.535,36617.4575,41002.99249999999,2.2,92,24.7,100,0.0,20,1,1,0,39.53,32.04,-24.93,70275.08,66154.635,33.26291666666666,14.044229351577513,67491.40822916666,47268.96499999999,0.6360282790527195,29.72
2019-01-08 21:00:00+00:00,29.72,63551.7575,4718.6825,7854.135,4738.5825,4385.0375,1508.7325,9046.495,0.15,4450.549999999999,34704.2325,39154.7825,2.0,93,24.1,100,0.0,21,1,1,0,35.97,20.82,-4.87,66662.13,62898.2125,33.63375,13.81705682260631,67518.63927083333,45382.3475,0.635548381926474,22.55
2019-01-08 22:00:00+00:00,22.55,59735.37,4706.02,7372.34,4224.1775,3499.49,1480.385,8895.067500000001,0.1575,4109.615,34271.0375,38380.6525,1.6,94,24.7,100,0.0,22,1,1,0,29.72,1.84,-28.93,63551.7575,58872.7275,34.49666666666666,12.309576217996609,67554.58270833333,44567.215000000004,0.6500631068832085,20.04
2019-01-08 23:00:00+00:00,20.04,55914.82,4671.93,7173.2025,4202.67,3277.4375,1448.0,9011.305,0.17,3976.72,33882.9875,37859.7075,1.6,94,24.4,100,0.0,23,1,1,0,22.55,17.94,-33.57,59735.37,54874.945,34.58416666666667,12.193687931151915,67597.91083333333,43979.807499999995,0.6501616227117617,7.24
2019-01-09 00:00:00+00:00,7.24,54067.62,4622.25,7166.13,4182.135,3153.33,1461.7825,9068.2875,0.1725,3490.7125,33006.75,36497.4625,2.3,93,23.8,100,0.0,0,2,1,0,20.04,20.91,-45.92,55914.82,53055.994999999995,34.014583333333334,13.142551198026764,67640.061875,42581.6675,0.6436987115192312,3.43
2019-01-09 01:00:00+00:00,3.43,53103.0075,4589.6,7146.745,4258.2575,3134.5275,1456.4275,9104.1875,0.1725,3482.8325,32405.48,35888.3125,1.8,95,25.9,100,0.0,1,2,1,0,7.24,7.78,-48.29,54067.62,52159.625,33.833333333333336,13.543950893188537,67679.36947916666,41934.5125,0.6394578276967829,10.04
2019-01-09 02:00:00+00:00,10.04,53656.98,4594.1725,7324.57,4262.705,3178.625,1458.7325,9110.6825,0.175,3478.5375,32082.2825,35560.82,1.3,96,25.5,100,0.0,2,2,1,0,3.43,14.33,-44.99,53103.0075,52725.69,33.65458333333333,13.837667238427523,67718.17322916667,41613.9,0.6354190473401994,14.2
2019-01-09 03:00:00+00:00,14.2,55275.995,4597.87,7979.075,4472.7875,3234.3175,1454.4075,9159.4075,0.165,3480.8925,31803.4775,35284.37,1.2,95,25.2,100,0.0,3,2,1,0,10.04,18.56,-48.93,53656.98,54357.807499999995,33.47291666666667,14.071102203102145,67756.43104166667,41336.81250000001,0.6245892034740356,25.41
2019-01-09 04:00:00+00:00,25.41,58346.9975,4618.8325,9158.535,5243.68,4155.8875,1462.91,9159.7325,0.1725,3472.015,30954.9375,34426.9525,1.4,94,25.3,100,0.0,4,2,1,0,14.2,18.57,-29.91,55275.995,57866.5175,33.75791666666667,13.823216758698829,67776.45104166666,40508.86750000001,0.5937391961746942,36.98
2019-01-09 05:00:00+00:00,36.98,65554.88,4632.0975,10594.28,5912.0575,5924.9,1466.355,9143.4775,0.135,3857.3825,30805.4775,34662.86,1.7,91,26.4,100,0.0,5,2,1,0,25.41,35.81,-0.01,58346.9975,65291.005000000005,33.806666666666665,13.832828207994385,67787.44583333333,40761.4475,0.563500275536458,43.89
2019-01-09 06:00:00+00:00,43.89,72108.185,4683.7725,11881.99,6884.6075,7728.422500000001,1473.1425,9145.855,0.2575,4477.305,30294.7475,34772.052500000005,1.5,94,26.5,100,0.0,6,2,1,0,36.98,43.87,37.43,65554.88,71702.1175,33.8075,13.833461401537477,67804.3653125,40929.225000000006,0.5345327353627592,50.98
2019-01-09 07:00:00+00:00,50.98,74851.1175,4729.3575,12582.4875,7057.88,8400.0075,1465.5625,9164.9975,75.2075,4737.2075,29577.97,34315.177500000005,1.2,95,27.0,99,0.0,7,2,1,0,43.89,46.93,48.06,72108.185,74175.69750000001,33.97625,14.023890117287008,67832.5078125,40585.305,0.5217245344083808,50.3
2019-01-09 08:00:00+00:00,50.3,75419.41500000001,4756.745,12702.245,7093.485000000001,8503.0375,1462.7625,9166.8775,748.9175,4756.23,28854.995000000003,33611.225000000006,1.2,94,27.4,100,2.0,8,2,1,0,50.98,43.88,50.74,74851.1175,74288.195,34.24375,14.2799061659626,67879.64197916667,40579.65000000001,0.5199499854539598,50.21
2019-01-09 09:00:00+00:00,50.21,76257.76000000001,4764.405000000001,12558.055,7168.7675,8543.5125,1461.76,9167.5025,1925.7825,4758.3125,28744.695,33503.0075,1.2,94,26.6,100,16.0,9,2,1,0,50.3,43.85,47.57,75419.41500000001,74932.565,34.50875,14.522871411044724,67934.8584375,41654.955,0.5266593033745773,45.8
2019-01-09 10:00:00+00:00,45.8,77149.8575,4743.185,12387.5675,7201.62,8987.54,1465.9075,9176.0325,2741.2225,4771.4275,28950.1575,33721.585,1.5,95,26.3,100,38.0,10,2,1,0,50.21,46.74,43.94,76257.76000000001,75549.6875,34.46958333333333,14.48968042950832,68001.5321875,42671.899999999994,0.5305822865772761,43.64
2019-01-09 11:00:00+00:00,43.64,76643.28,4708.889999999999,12189.8775,7163.9275,9160.6325,1460.2925,9167.4575,2766.2925,4914.6775,29225.335,34140.0125,2.0,93,25.6,100,29.0,11,2,1,0,45.8,43.94,40.97,77149.8575,75311.9075,34.45708333333333,14.481282215378938,68057.00604166667,43075.4875,0.5333938045849864,43.49
2019-01-09 12:00:00+00:00,43.49,76294.615,4713.6900000000005,12344.5025,7110.51,9252.8175,1471.4275,9174.35,2302.1025,4983.0525,29319.945,34302.9975,1.7,93,25.1,100,26.0,12,2,1,0,43.64,43.21,44.95,76643.28,75100.435,34.46875,14.488751352717411,68106.76354166666,42790.2175,0.5304195589327811,45.05
2019-01-09 13:00:00+00:00,45.05,75589.54000000001,4721.7275,12430.745,7002.6,8976.315,1484.065,9268.7,1481.795,4983.57,28935.585,33919.155,2.1,90,28.5,100,52.0,13,2,1,0,43.49,43.81,49.64,76294.615,74318.195,34.52041666666667,14.525674265324824,68159.73625,41606.7425,0.5247737744931339,49.95
2019-01-09 14:00:00+00:00,49.95,74866.93,4747.62,12579.6475,7406.9525,9206.6,1481.0075,9278.1375,569.1375,4983.2475,28283.7525,33267.0,1.5,93,27.3,99,32.0,14,2,1,0,45.05,45.6,53.67,75589.54000000001,73880.965,34.70166666666666,14.696075094677722,68200.818125,40064.765,0.5101445542195069,53.82
2019-01-09 15:00:00+00:00,53.82,75300.685,4820.4725,12857.2025,7631.69,9717.3925,1487.3375,9436.3375,46.345,5019.2075,27673.855,32693.0625,1.6,93,26.6,100,9.0,15,2,1,0,49.95,35.21,56.01,74866.93,74647.45749999999,35.47708333333333,15.206174512253316,68228.0359375,39047.217500000006,0.49621676063898473,55.94
2019-01-09 16:00:00+00:00,55.94,77690.57250000001,4873.86,12832.05,7936.0975,10051.45,1505.115,9446.4525,0.2299999999999999,5165.9575,26586.2675,31752.225,1.7,94,23.4,100,0.0,16,2,1,0,53.82,45.64,56.95,75300.685,76573.89,35.90624999999999,15.644506971124594,68274.564375,38131.42999999999,0.4863859144452091,54.19
2019-01-09 17:00:00+00:00,54.19,76884.2325,4859.6775,12945.43,7912.6775,10048.52,1501.6875,9440.3475,0.135,5158.475,26082.11,31240.585,2.0,95,22.4,100,0.0,17,2,1,0,55.94,45.63,62.08,77690.57250000001,76040.565,36.26291666666666,15.970019324037954,68309.7171875,37602.085,0.48239305259101267,54.19
2019-01-09 18:00:00+00:00,54.19,74918.195,4853.5875,12980.76,7745.91,9577.4075,1496.205,9435.6825,0.13,5423.5125,25042.8175,30466.33,2.0,96,20.2,100,0.0,18,2,1,0,54.19,37.94,62.11,76884.2325,74232.385,36.94,16.38334254795031,68338.29260416667,36816.2525,0.4809060882056782,52.98
2019-01-09 19:00:00+00:00,52.98,70770.61,4858.3375,13191.1875,7755.5425,9542.2275,1492.82,9450.1225,0.13,5377.915,23384.645,28762.56,2.9,94,20.8,100,0.0,19,2,1,0,54.19,39.53,57.99,74918.195,70275.08,37.500416666666666,16.702715082380738,68358.9396875,35113.8475,0.46785446843495887,51.68
2019-01-09 20:00:00+00:00,51.68,67170.69,4840.7625,13269.41,7544.3325,9390.45,1488.4775,9458.905,0.13,5070.525,21113.515,26184.04,2.6,95,20.3,100,0.0,20,2,1,0,52.98,35.97,55.64,70770.61,66662.13,38.155,16.946194647869437,68380.1296875,32513.410000000003,0.45047081281953133,48.95
2019-01-09 21:00:00+00:00,48.95,64121.6925,4801.4349999999995,12956.15,7250.9425,8970.385,1474.2925,9451.7575,0.1325,4590.335,18724.89,23315.225,2.8,91,23.3,100,0.0,21,2,1,0,51.68,29.72,55.13,67170.69,63551.7575,38.95625,16.984603721811027,68403.87697916667,29591.084999999995,0.43375763995243644,47.63
2019-01-09 22:00:00+00:00,47.63,59525.884999999995,4774.7775,12888.4875,7248.5875,9158.385,1467.4125,9465.99,0.1375,3874.4825,17091.53,20966.012499999997,2.5,91,23.1,100,0.0,22,2,1,0,48.95,22.55,50.76,64121.6925,59735.37,40.00125,16.700463235569515,68395.14843750001,27208.339999999997,0.4124363591274126,46.48
2019-01-09 23:00:00+00:00,46.48,56851.3875,4780.4975,13032.62,6762.5075,9872.69,1468.3,9482.19,0.1625,3059.205,15507.0625,18566.2675,2.3,91,22.8,98,0.0,23,2,1,0,47.63,20.04,42.91,59525.884999999995,55914.82,41.102916666666665,16.190738758869873,68434.17208333334,24815.2275,0.3879486646144581,49.08
2019-01-10 00:00:00+00:00,49.08,54462.1625,4745.68,13040.2275,6910.545,10371.8275,1477.3,9489.46,0.185,2517.9575,14203.7225,16721.68,2.1,95,20.9,97,0.0,0,3,1,0,46.48,7.24,45.22,56851.3875,54067.62,42.84625,14.55606277765236,68450.61135416666,22944.845,0.3656146682185809,47.11
2019-01-10 01:00:00+00:00,47.11,53509.065,4740.79,13051.015,6803.355,10501.8975,1479.1675,9492.895,0.1775,2002.135,12845.035,14847.17,1.8,94,21.2,100,0.0,1,3,1,0,49.08,3.43,45.63,54462.1625,53103.0075,44.66625,11.902241956327233,68467.53041666668,21067.305,0.3458392428943783,48.8
2019-01-10 02:00:00+00:00,48.8,53633.5275,4742.595,12951.895,7020.395,11698.8825,1474.4125,9493.2275,0.175,1628.6325,11730.6625,13359.295,1.9,92,20.9,100,0.0,2,3,1,0,47.11,10.04,44.0,53509.065,53656.98,46.28125,9.357096034328801,68466.55322916666,19576.477499999997,0.3222949405036171,48.5
2019-01-10 03:00:00+00:00,48.5,54349.75,4754.0075,12888.7525,7294.015,12600.0625,1470.7425,9481.175,0.1425,1163.64,11128.11,12291.75,1.7,92,19.9,98,0.0,3,3,1,0,48.8,14.2,43.88,53633.5275,55275.995,47.710416666666674,6.394516998564237,68427.9596875,18516.6425,0.3046470095600742,49.8
2019-01-10 04:00:00+00:00,49.8,57140.8425,4749.4675,13632.115,7776.095,14427.1375,1469.5275,9491.5225,0.13,693.1825,10392.0725,11085.255,1.6,90,19.9,91,0.0,4,3,1,0,48.5,25.41,45.92,54349.75,58346.9975,48.72666666666667,4.287179742549509,68377.70322916667,17304.379999999997,0.2762898712703323,56.97
2019-01-10 05:00:00+00:00,56.97,64184.905,4779.1375,13897.555,9413.83,15705.235,1465.655,9492.03,0.1175,437.5425,9451.3525,9888.895,1.3,90,19.5,86,0.0,5,3,1,0,49.8,36.98,51.07,57140.8425,65554.88,49.559583333333336,3.822452523851761,68320.6209375,16133.805000000002,0.24958527642553183,72.6
2019-01-10 06:00:00+00:00,72.6,70306.58,4846.2775,14001.635,10255.715,16028.6,1463.2825,9487.17,0.2075,301.62,8240.2475,8541.8675,1.0,90,18.6,83,0.0,6,3,1,0,56.97,43.89,52.77,64184.905,72108.185,50.75583333333333,5.899257813795079,68245.5540625,14851.635,0.22981340509530754,81.17
2019-01-10 07:00:00+00:00,81.17,72887.6375,4881.135,14159.035,11511.0075,16325.17,1447.5325,9491.8475,87.995,190.1075,7131.115,7321.2225,0.2,92,16.7,99,0.0,7,3,1,0,72.6,50.98,62.89,70306.58,74851.1175,52.01375000000001,8.565409105943095,68163.74239583334,13737.885,0.21062317492180332,81.79
2019-01-10 08:00:00+00:00,81.79,72877.4725,4850.4825,14329.74,11977.845,16286.7025,1449.615,9498.135,689.71,184.165,5918.725,6102.89,0.2,90,16.3,67,9.0,8,3,1,0,81.17,50.3,60.03,72887.6375,75419.41500000001,53.32583333333333,10.487661453041952,68057.828125,13092.6975,0.20085408295635568,81.15
2019-01-10 09:00:00+00:00,81.15,73820.7475,4825.547500000001,14453.545,11905.7,15981.9875,1458.79,9501.3075,1565.9725,115.64,4938.967500000001,5054.607500000001,0.3,90,15.3,19,57.0,9,3,1,0,81.79,50.21,58.19,72877.4725,76257.76000000001,54.61500000000001,11.895163430717417,67956.2859375,12904.917500000003,0.19931157142348024,80.0
2019-01-10 10:00:00+00:00,80.0,74377.97499999999,4804.4925,14610.8125,12257.855,15803.85,1479.45,9491.2025,2181.6925,155.2025,4310.4825,4465.685,0.7,87,17.8,48,146.0,10,3,1,0,81.15,45.8,62.99,73820.7475,77149.8575,56.04,12.806829020691108,67840.79083333333,12931.320000000002,0.19865292347926972,76.39
2019-01-10 11:00:00+00:00,76.39,73960.79000000001,4790.305,14813.625,12006.9225,15779.8325,1479.2925,9489.67,2397.585,175.2475,4001.8775,4177.125,1.3,80,17.2,51,184.0,11,3,1,0,80.0,43.64,63.52,74377.97499999999,76643.28,57.404583333333335,13.167836961840832,67729.02041666667,12844.307499999999,0.19780449048102153,75.0
2019-01-10 12:00:00+00:00,75.0,73496.9425,4788.68,14932.41,12004.275,15731.0125,1495.2675,9489.555,2060.3675,330.07,3605.3675,3935.4375,1.0,83,14.8,65,185.0,12,3,1,0,76.39,43.49,64.67,73960.79000000001,76294.615,58.7175,13.290446797867812,67612.45072916667,12279.7525,0.19056988294226276,76.06
2019-01-10 13:00:00+00:00,76.06,72453.52,4794.6025,14789.0775,12238.4,15796.645,1507.1375,9324.325,1296.7675,297.745,3361.5375,3659.2825,1.2,72,14.7,66,146.0,13,3,1,0,75.0,45.05,65.24,73496.9425,75589.54000000001,60.00958333333333,13.410770648402579,67481.78322916667,11257.79,0.17755019764419866,75.4
2019-01-10 14:00:00+00:00,75.4,71977.64,4825.835,14769.455,12179.6,15835.7925,1515.265,9420.225,438.8275,295.38,3126.5775,3421.9575,0.7,70,13.4,91,109.0,14,3,1,0,76.06,49.95,67.76,72453.52,74866.93,61.07,13.585804292012586,67361.39614583334,10201.884999999998,0.1634735197593954,76.78
2019-01-10 15:00:00+00:00,76.78,72322.7425,4874.2225,14824.6225,12294.6925,15907.4425,1530.0625,9504.8425,34.255,389.6125,3048.6325,3438.2450000000003,0.0,73,11.0,91,31.0,15,3,1,0,75.4,53.82,68.41,71977.64,75300.685,62.02666666666667,13.85872874108006,67237.31520833333,9876.785,0.15826054463675035,83.45
2019-01-10 16:00:00+00:00,83.45,74802.2975,4896.5225,14793.0725,12545.895,16128.3725,1529.0675,9504.7075,0.235,542.3775,3225.1324999999997,3767.51,-0.3,74,10.1,91,0.0,16,3,1,0,76.78,55.94,69.55,72322.7425,77690.57250000001,63.17291666666667,14.458123481332114,67116.97041666666,10193.335,0.16137533877832527,85.15
2019-01-10 17:00:00+00:00,85.15,74131.95,4919.495,14865.0675,12433.9575,16193.735,1526.62,9506.6725,0.1575,761.155,3575.6675,4336.8225,-0.2,76,9.0,95,0.0,17,3,1,0,83.45,54.19,67.28,74802.2975,76884.2325,64.46291666666667,14.993070422311883,67002.29197916666,10783.095000000001,0.16906032768927198,78.16
2019-01-10 18:00:00+00:00,78.16,72363.8775,4912.75,14947.17,11694.675,16135.2,1530.54,9502.1775,0.145,1087.1675,3696.5075,4783.674999999999,-0.4,79,5.2,90,0.0,18,3,1,0,85.15,54.19,69.46,74131.95,74918.195,65.46166666666666,15.07713058465251,66895.86208333333,11227.11,0.17678725188547145,71.92
2019-01-10 19:00:00+00:00,71.92,68674.2025,4868.6475,14899.49,10990.1425,16047.28,1532.6175,9494.8125,0.145,1411.925,3673.97,5085.8949999999995,-0.7,84,3.4,79,0.0,19,3,1,0,78.16,52.98,68.38,72363.8775,70770.61,66.25083333333333,14.889926830394101,66808.51177083333,11487.305,0.18257282415192988,67.43
2019-01-10 20:00:00+00:00,67.43,64923.240000000005,4831.775,14867.78,10469.885,15839.4775,1543.94,9486.8275,0.15,1714.13,4058.12,5772.25,-0.8,83,6.5,72,0.0,20,3,1,0,71.92,51.68,61.72,68674.2025,67170.69,66.90708333333335,14.56331528165036,66714.86802083334,12148.115,0.19340410368482436,60.49
2019-01-10 21:00:00+00:00,60.49,62769.1975,4787.845,14893.9125,9637.82,15797.6475,1566.585,9489.8875,0.1575,1902.155,4689.4349999999995,6591.589999999999,-0.7,81,8.5,81,0.0,21,3,1,0,67.43,48.95,53.72,64923.240000000005,64121.6925,67.38791666666667,14.128673890560087,66658.51406249999,12946.177499999998,0.20626281706438948,54.45
2019-01-10 22:00:00+00:00,54.45,58939.45,4776.4625,14886.9125,8542.32,15139.0975,1590.0225,9478.1475,0.16,2150.435,5440.2875,7590.7225,-0.9,80,7.6,84,0.0,22,3,1,0,60.49,47.63,49.98,62769.1975,59525.884999999995,67.67208333333333,13.778248762062345,66634.07927083333,13957.3675,0.22510487051246583,47.84
2019-01-10 23:00:00+00:00,47.84,56710.785,4756.46,14920.31,8002.615,13905.1875,1568.6075,9478.1675,0.1725,2251.8325,6126.7125,8378.545,-0.9,82,7.8,89,0.0,23,3,1,0,54.45,46.48,50.73,58939.45,56851.3875,67.72875,13.689814148228624,66628.22083333334,14703.785000000002,0.24100588976589357,46.58
2019-01-11 00:00:00+00:00,46.58,54597.46,4723.28,14916.085,7872.8975,13413.28,1571.8175,9462.5225,0.17,2778.2075,6469.9225,9248.13,-0.2,82,11.2,99,0.0,0,4,1,0,47.84,49.08,47.11,56710.785,54462.1625,67.62458333333333,13.84649790259847,66633.85822916667,15543.3975,0.25394313088776976,45.74
2019-01-11 01:00:00+00:00,45.74,54073.48,4736.355,14902.225,7729.45,12905.1025,1572.94,9472.365,0.175,3864.805,6915.9825,10780.7875,0.2,81,11.8,100,0.0,1,4,1,0,46.58,47.11,47.07,54597.46,53509.065,67.56750000000001,13.937274466882489,66657.37552083333,17090.2575,0.27520809379800776,43.81
2019-01-11 02:00:00+00:00,43.81,54520.5975,4732.01,14891.975,7330.12,11975.5225,1563.6075,9453.5725,0.1725,4550.825,8171.6675,12722.4925,0.1,83,11.5,99,0.0,2,4,1,0,45.74,48.8,46.94,54073.48,53633.5275,67.35958333333333,14.262839365826128,66694.33677083334,19018.2825,0.3034696438525153,46.24
2019-01-11 03:00:00+00:00,46.24,55893.7975,4753.47,14884.305,7744.855,11692.905,1536.5925,9471.6875,0.1725,4576.7275,9370.3675,13947.095,-0.2,85,12.4,99,0.0,3,4,1,0,43.81,48.5,47.0,54520.5975,54349.75,67.26541666666667,14.399573658895884,66758.67208333334,20237.329999999998,0.3160547847992419,46.46
2019-01-11 04:00:00+00:00,46.46,58783.4225,4764.63,14730.955,8489.7375,12724.84,1524.93,9433.9325,0.1575,4701.7575,10577.27,15279.0275,-0.3,88,13.6,98,0.0,4,4,1,0,46.24,49.8,46.91,55893.7975,57140.8425,67.12625,14.590582672305738,66827.11291666667,21568.745,0.3221706002296402,51.29
2019-01-11 05:00:00+00:00,51.29,66502.6775,4805.345,14593.5275,9164.65,13636.1225,1518.5025,9347.4825,0.125,4918.8575,11816.895,16735.752500000002,-0.3,89,15.0,100,0.0,5,4,1,0,46.46,56.97,49.59,58783.4225,64184.905,66.88958333333333,14.806946806545948,66923.68677083333,23059.725000000002,0.3303614180539009,60.53
2019-01-11 06:00:00+00:00,60.53,72948.9975,4879.785,14481.4425,10036.07,14517.1175,1511.45,9283.6375,0.175,4729.8775000000005,13003.845,17733.722500000003,-0.1,90,17.3,100,0.0,6,4,1,0,51.29,72.6,55.32,66502.6775,70306.58,66.38666666666667,14.809538250344037,67033.78749999999,24125.132500000003,0.333020433883556,60.02
