timestamp,price_eur_mwh,load_mw,biomass_mw,lignite_mw,gas_mw,hard_coal_mw,hydro_mw,nuclear_mw,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,temperature_2m,relative_humidity_2m,wind_speed_10m,cloud_cover,shortwave_radiation
2022-01-06 15:00:00+00:00,245.95,64604.395000000004,4696.8975,12482.52,10415.192500000001,11904.41,1348.245,4096.5199999999995,156.275,2805.87,5179.67,7985.54,2.0,72.0,8.6,0.0,131.0
2022-01-06 16:00:00+00:00,274.11,68408.775,4739.2,12634.525,10431.8975,11795.445,1347.445,4097.6,3.18,4332.495,7656.422500000001,11988.9175,-1.1,85.0,8.7,0.0,40.0
2022-01-06 17:00:00+00:00,273.44,68862.0075,4731.9,12658.2475,10216.675,11608.0775,1347.21,4095.1125,3.0575,4782.3025,10560.77,15343.0725,-2.3,87.0,9.1,0.0,0.0
2022-01-06 18:00:00+00:00,245.48,67820.145,4661.4625,12726.63,9987.2775,11074.6075,1358.38,4094.235,2.735,5649.8625,13111.5,18761.3625,-3.0,88.0,10.8,0.0,0.0
2022-01-06 19:00:00+00:00,226.14,65273.979999999996,4515.205,12687.93,8909.06,10277.4225,1361.905,4095.42,2.8375,6449.8949999999995,15103.105,21553.0,-2.5,90.0,7.6,0.0,0.0
2022-01-06 20:00:00+00:00,208.31,62368.585,4459.36,12741.0175,7485.135,9072.565,1356.4375,4095.9674999999997,2.685,6252.41,16731.4275,22983.8375,-2.0,93.0,8.9,0.0,0.0
2022-01-06 21:00:00+00:00,178.75,60537.0975,4404.5599999999995,12705.2125,6780.165,9029.6775,1351.3225,4098.655,2.7075,6041.702499999999,17285.510000000002,23327.2125,-2.0,94.0,9.2,0.0,0.0
2022-01-06 22:00:00+00:00,124.7,57753.525,4370.93,12675.82,6211.91,8672.2325,1353.4524999999999,4097.72,2.715,6027.1525,18225.375,24252.5275,-2.1,94.0,9.2,0.0,0.0
2022-01-06 23:00:00+00:00,128.92,54435.9,4318.45,12980.5725,4972.6175,7832.0675,1364.105,4087.4975,2.8325,6077.7875,19170.9375,25248.725,-2.0,94.0,9.4,0.0,0.0
2022-01-07 00:00:00+00:00,118.4,52843.565,4302.9775,13180.93,4722.969999999999,6698.4075,1367.615,4096.2975,2.65,6086.095,20154.3825,26240.4775,-1.9,94.0,10.1,0.0,0.0
2022-01-07 01:00:00+00:00,103.01,51918.065,4289.31,12641.717499999999,4683.8825,6757.3825,1357.2925,4098.6325,2.6175,6061.2125,21574.98,27636.192499999997,-1.5,94.0,10.0,11.0,0.0
2022-01-07 02:00:00+00:00,101.91,52090.847499999996,4281.8525,12317.817500000001,4720.1975,6522.237499999999,1352.5925,4102.5775,2.3625,6054.785,22783.2225,28838.0075,-1.5,92.0,10.7,53.0,0.0
2022-01-07 03:00:00+00:00,101.98,53793.56,4302.65,12559.44,4667.52,6738.9425,1351.465,4102.1725,2.4225,6203.2,23290.9375,29494.1375,-1.6,91.0,11.8,100.0,0.0
2022-01-07 04:00:00+00:00,114.99,56616.445,4326.785,13107.4725,5080.514999999999,7825.6925,1355.82,4098.835,2.23,6217.7075,24069.6275,30287.335,-1.5,90.0,14.0,100.0,0.0
