run_id,model_name,mae,rmse,r2_score,training_date
f63ab0789251441ba3e9de724c1a35d8,Random Forest,2.066077254809428,2.880558946967569,0.6170688132474285,2026-05-30 19:27:22
c3d2dbd7c26e4149a038ee2ddfb93447,XGBoost,2.157904400507609,3.1414198070221997,0.5445725962847626,2026-05-30 19:27:22
